id	file_name	file_size	md5sum	experimental_strategy	case_submitter_id	aliquot_submitter_id	file_type
85011acb-617a-4d8a-bfe4-07512ab82966	9c0ca5ee-0c09-4555-995b-88864fe140b3.FPKM.txt.gz	333476	1b4596ed02cde37f800e3be6dd4b350c	RNA-Seq	C3N-03182	CPT0206560006	FPKM
896f3bb2-da79-435d-aaeb-f5e22295a708	3702b2af-db39-47d8-b800-89ecf802579a.FPKM.txt.gz	338874	d3ff746e5972fac1f37245b77ad5085f	RNA-Seq	C3N-02770	CPT0205670010	FPKM
8b066811-17f3-4e3c-847c-0d3e8965e080	d58eb22b-e337-4602-aa32-77489a03694f.htseq_counts.txt.gz	261123	9923907ffea9c9a93a8f3c3c83bc84f3	RNA-Seq	C3L-03260	CPT0189250009	htseq_counts
8dc50956-7a09-4d01-a65f-57221593feab	758c5366-48f7-434e-81c9-c85b3d3d20de.FPKM-UQ.txt.gz	450959	66a08db274aa3e14c70f46a820c9b85d	RNA-Seq	C3N-02255	CPT0182550009	FPKM-UQ
8dcb11f6-5c32-4f03-94de-2d9e463374ca	838a68a9-9b0d-41ac-9d37-6a3e84d35b13.FPKM-UQ.txt.gz	447220	7722d835c4b0e3c4296483f45e728cdf	RNA-Seq	C3L-02707	CPT0189850010	FPKM-UQ
905e966c-0d5f-4da8-835c-14d9f141e3f9	a03945ea-e649-42e7-a659-65bee8a62702.FPKM-UQ.txt.gz	448430	ad8e47d7372202f14be5c20c1cda142c	RNA-Seq	C3N-02769	CPT0205570006	FPKM-UQ
94d44c62-2b5d-4d03-882b-2f764e6b0a23	9c0ca5ee-0c09-4555-995b-88864fe140b3.FPKM-UQ.txt.gz	433783	17d73be4b9e9111db10acb3a1ae71391	RNA-Seq	C3N-03182	CPT0206560006	FPKM-UQ
aaefbaa6-239f-42a7-9b12-5b2ad2224b66	838a68a9-9b0d-41ac-9d37-6a3e84d35b13.htseq_counts.txt.gz	257720	435d37fd68ed8deca55ae68f8036862a	RNA-Seq	C3L-02707	CPT0189850010	htseq_counts
ba45fcac-8448-4a43-b1c0-c0434bf2c103	d823d49b-4d97-43e6-913a-21146014c48e.FPKM-UQ.txt.gz	443653	0f296caa458fa91676ea1f13057aea48	RNA-Seq	C3L-03407	CPT0190360010	FPKM-UQ
bf67348f-a889-469e-abbe-40c6a9aa9f26	4c24aa54-b9c6-430b-9c6c-87e43271deb5.FPKM-UQ.txt.gz	451623	3529935c176db482380704cfd56cdd2b	RNA-Seq	C3N-03183	CPT0206670013	FPKM-UQ
c11ab5e8-e9ee-4045-8e71-f161dc4cf0e5	26fc663f-bb74-4e48-9529-0298b81f19d3.rna_seq.star_gene_counts.tsv.gz	426162	9fca1b04536f5d4b13e1169dd7f4f52f	RNA-Seq	C3L-01142	CPT0218330010	rna_seq.star_gene_counts
c2238101-1c03-4f87-a35b-2007b8d76e5d	a03945ea-e649-42e7-a659-65bee8a62702.FPKM.txt.gz	342370	45d1cc8dabc9d5f71adf453460f3b6b2	RNA-Seq	C3N-02769	CPT0205570006	FPKM
c572c3c8-4b31-425d-8061-76d0fc647593	a903e311-9c72-4bf1-a0c1-27a9fa242b91.rna_seq.star_gene_counts.tsv.gz	421096	bb1cbf6f8638b916df454a06663792fd	RNA-Seq	C3N-02782	CPT0205780006	rna_seq.star_gene_counts
d4ad988f-0c33-4e0b-a10f-b4c3b99374a8	19698baf-f4b2-46f1-907f-4af8d1d41b02.rna_seq.star_gene_counts.tsv.gz	427559	310b5f1af5d6ef793b1dcfb3f686f1d3	RNA-Seq	C3N-01852	CPT0182500009	rna_seq.star_gene_counts
d6292c54-47c7-4b99-bd69-f525047a2957	cebf3c6b-7f39-4bcc-81cf-064f3b9cdea7.htseq_counts.txt.gz	259844	357c629b26fd04ee73432d11d7a6c42c	RNA-Seq	C3L-01142	CPT0218330010	htseq_counts
dbc5c494-a09b-4c88-8ea1-87ab6d244424	b6d92dbf-bfaa-4b5b-9342-937d6045fff0.htseq_counts.txt.gz	259209	e6c8d36de442f260de6108b74f01af71	RNA-Seq	C3N-02782	CPT0205780006	htseq_counts
e71941a0-2467-4ed2-892d-958e47ae7fc2	b51e3e42-f836-44d5-81a5-9d42669160a0.rna_seq.star_gene_counts.tsv.gz	424885	11db2ad4a5d9ca33b7c4628979a43f85	RNA-Seq	C3N-02770	CPT0205670010	rna_seq.star_gene_counts
f05f0fa1-3e81-43e4-8052-e8e1cb44c9a5	ec25cc5a-da24-4367-a919-c9827bc1c522.FPKM-UQ.txt.gz	449030	fbd2419fa4c5693b1ffc7cb3aa8c3571	RNA-Seq	C3N-01852	CPT0182500009	FPKM-UQ
f2ae134a-c450-4f18-bf11-41b7e3660621	838a68a9-9b0d-41ac-9d37-6a3e84d35b13.FPKM.txt.gz	342380	5733c44a9f278fcc56b73cff97b7d783	RNA-Seq	C3L-02707	CPT0189850010	FPKM
f3883d7b-b6f1-473c-a7b2-749ff692b86d	ec25cc5a-da24-4367-a919-c9827bc1c522.htseq_counts.txt.gz	261044	cf1d6effc8eeca39d3ccefb7dc7c74f1	RNA-Seq	C3N-01852	CPT0182500009	htseq_counts
f50b2435-994f-4b19-9f18-2e67dd42cd93	ec25cc5a-da24-4367-a919-c9827bc1c522.FPKM.txt.gz	342125	532ad5115407595e63ae4ed722ba7c02	RNA-Seq	C3N-01852	CPT0182500009	FPKM
f75d35da-6013-4c04-bc14-16011efc0048	95750e8e-c192-4c1d-b080-33b671bcf1c1.htseq_counts.txt.gz	260715	c4393f6edcb099d50c687ac4fb9b3cc5	RNA-Seq	C3N-02786	CPT0206230009	htseq_counts
f85eb5cc-5e95-459d-b9a9-05116d2591f2	a03945ea-e649-42e7-a659-65bee8a62702.htseq_counts.txt.gz	261540	c80323f601310faab1095246f2868573	RNA-Seq	C3N-02769	CPT0205570006	htseq_counts
076824ab-655a-48a7-9e6f-5bd582922573	28784248-95d7-4c76-857e-7c9518f7c4c4.htseq_counts.txt.gz	259492	2e0de3ce21eb5079cfda2887599ecc17	RNA-Seq	C3L-02705	CPT0189650010	htseq_counts
506be49f-50fa-418d-a913-e409d8bf1368	28784248-95d7-4c76-857e-7c9518f7c4c4.FPKM.txt.gz	342655	b39a5d341afb91ea37a6b4259fcf03ae	RNA-Seq	C3L-02705	CPT0189650010	FPKM
72082b1d-fb3f-43eb-bee0-4458d8accab9	ebbf2f51-93d0-43f4-bee0-fa52858127eb.rna_seq.star_gene_counts.tsv.gz	424122	902f2bfbb093a80d2c7010f8db8e1377	RNA-Seq	C3L-02705	CPT0189650010	rna_seq.star_gene_counts
b686d50b-99aa-4450-a9cc-7a58d3a801d1	28784248-95d7-4c76-857e-7c9518f7c4c4.FPKM-UQ.txt.gz	448493	9d63a8fbd6c1791329d200a56be60f7f	RNA-Seq	C3L-02705	CPT0189650010	FPKM-UQ
